,index,age,gender_code,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,gender
2961,2968,56,0,1,1625,656,6,1571,1,1160,1272,1176,1,20,124.29,121,704.76,1588,1976,1746,1746,603,1,1
6302,6316,20,1,1,1625,765,5,1423,1631,1158,1307,1176,1,12,33.03,123,1059.967078,1912,1524,1754,418,603,1,0
315,315,16,1,1,1625,765,7,1571,1,1160,1272,1167,1,8,62.53,93,524.34,1912,1524,1746,1746,554,1,0
3890,3899,37,0,1,1368,420,6,1571,1631,1182,1307,1157,1,4,522.3,101,789.61,1912,1524,1754,418,603,0,1
2593,2600,40,0,1,1368,656,4,1423,1631,1182,1307,1176,2,11,-873.6375710000001,137,1031.712899,1588,1976,1754,418,139,0,1
4685,4694,46,0,1,1368,525,4,1423,1631,1160,402,1176,1,11,422.21,94,686.38,1588,1976,1754,458,603,1,1
4765,4774,25,0,1,1368,390,4,1571,1,1182,1307,1157,1,7,1650.36,107,759.36,1912,1524,1746,1746,590,0,1
34,34,12,1,1,1368,420,2,1423,1631,1160,1307,1167,1,8,198.26,131,721.36,1912,1524,1746,1746,588,0,0
1410,1412,26,1,1,1625,525,6,1571,1,1182,1307,1167,1,9,1195.1431699999998,123,706.16,1588,1976,1754,440,613,0,0
2814,2821,41,0,1,1625,765,6,1423,1631,1182,519,1176,1,15,495.07,131,651.88,1588,1976,1746,1746,613,1,1
2895,2902,34,1,1,1368,420,5,1571,1,1182,519,1157,1,16,155.79,27,780.39,1912,1524,1754,418,155,0,0
4337,4346,35,0,1,1625,744,5,1571,1,1160,1307,1157,1,14,58.84,116,554.79,1912,1524,1754,440,590,1,1
748,748,21,0,1,1625,525,2,1571,2,1182,519,1176,1,17,30.6,121,669.77,1588,1976,1754,438,613,1,1
3530,3539,46,1,1,1625,656,2,1571,1,1158,1307,1176,1,24,64.74,94,675.47,1912,1524,1746,1746,613,1,0
2698,2705,40,1,1,1625,765,6,1571,3,1182,1272,1157,1,11,520.81,107,597.32,1912,1524,1754,440,554,1,0
5738,5750,42,1,1,1625,765,8,1571,1631,1160,1272,1157,1,12,39.49,116,698.13,1912,1524,1746,1746,590,1,0
3356,3365,47,1,1,507,390,2,1571,1,1160,1307,1176,1,12,65.8,27,794.49,1912,1524,1746,1746,155,0,0
2358,2365,57,0,1,507,656,2,1571,1,1182,1272,1157,1,16,34.58,94,638.74,1588,1976,1746,1746,554,1,1
4111,4120,43,0,1,1368,765,3,506,1,1158,1272,1157,1,15,38.95,104,697.35,1588,1976,1746,1746,590,1,1
1192,1194,42,0,1,1368,744,7,506,1,1182,1307,1176,1,20,155.4,127,695.98,1588,1976,1754,438,588,1,1
6332,6346,55,1,1,1625,525,5,1571,1,1160,1272,1167,1,-999,88.73,315,715.62,1588,1976,1746,1746,554,1,0
2893,2900,23,1,1,1368,744,7,1571,1,1158,402,1167,1,15,292.58,315,632.86,1588,1976,1754,438,613,1,0
2661,2668,62,0,1,1368,744,4,1571,1,1158,402,1157,1,11,571.69,144,713.33,1588,1976,1754,418,613,1,1
1931,1935,34,1,1,1368,390,1,1423,1631,1182,1307,1176,1,14,62.13,1,220.2642736,1912,1524,1754,418,603,0,0
5519,5531,40,1,1,1368,420,3,506,1631,1160,1307,1167,1,15,125.6,121,738.42,1912,1524,1746,1746,125,0,0
4036,4045,48,1,1,1625,656,3,1571,2,1182,402,1167,1,12,654.57,132,794.79,1912,1976,1746,1746,139,0,0
4085,4094,12,0,1,1625,656,5,1423,1631,1182,1272,1157,1,17,166.04,126,737.6,1588,1976,1746,1746,133,0,1
6366,6380,13,1,1,1625,765,4,1423,1631,1160,1307,1167,1,20,949.3136089999999,315,693.22,1912,1524,1754,440,588,1,0
3939,3948,17,1,1,1625,420,4,1423,1631,1160,1307,1176,1,3,45.14,122,950.7231264000001,1588,1976,1754,438,613,0,0
3141,3149,29,1,1,1625,525,3,506,1631,1182,1307,1176,1,23,33.89,144,791.86,1588,1976,1746,1746,554,0,0
2281,2287,24,1,1,1625,656,5,1423,1631,1182,1272,1157,1,8,176.61,117,686.29,1588,1976,1754,438,613,1,0
3273,3282,19,1,1,1368,390,6,1571,1631,1182,402,1157,1,12,645.4,122,797.08,1912,1976,1746,1746,139,0,0
3793,3802,19,0,1,1625,765,3,1571,1,1158,519,1157,1,23,34.19,134,606.19,1588,1976,1754,438,588,1,1
3218,3226,64,1,1,1368,525,3,1571,1,1158,1272,1157,2,8,619.43,94,664.39,1912,1976,1754,438,590,1,0
3349,3358,37,0,1,1368,656,2,1423,1631,1158,1272,1176,1,-999,345.83,101,660.58,1912,1524,1746,1746,588,1,1
1446,1448,54,1,1,1368,390,2,1571,1,1160,1272,1157,1,14,1080.067037,116,753.16,1912,1524,1754,438,590,0,0
2412,2419,12,0,1,1368,420,6,1571,1,1160,402,1176,1,3,880.86,117,713.81,1912,1524,1754,458,588,0,1
1033,1034,63,1,1,1368,744,6,1423,1631,1160,1307,1167,1,16,31.28,93,1264.719545,1912,1524,1754,418,613,1,0
5594,5606,34,1,1,1368,390,3,1571,2,1160,402,1157,1,6,1092.3,122,770.25,1912,1976,1746,1746,554,0,0
4958,4967,40,0,1,1625,656,5,1571,1,1160,1307,1167,1,12,32.91,101,305.04306660000003,1588,1976,1754,440,603,0,1
5018,5028,58,0,1,1368,744,6,1571,1,1158,402,1176,1,10,897.9,113,324.47096780000004,1912,1976,1754,418,590,1,1
2130,2136,31,0,1,1368,420,1,1423,1631,1158,1307,1176,1,8,295.05,127,837.92,1588,1976,1754,458,133,0,1
3428,3437,22,0,1,1368,765,3,1571,1,1182,1272,1176,1,-999,107.01,115,698.31,1912,1524,1746,1746,588,1,1
23,23,48,1,1,1625,744,4,1571,1631,1158,1272,1157,1,12,72.52,1,529.03,1588,1976,1746,1746,603,0,0
3904,3913,12,1,1,1625,656,5,1423,1631,1182,1272,1176,1,14,43.3,123,762.41,1588,1976,1746,1746,155,0,0
2490,2497,25,1,1,1625,525,7,1423,1631,1158,1307,1176,1,12,1196.9964220000002,315,1034.3931300000002,1912,1524,1746,1746,554,0,0
1188,1190,13,0,1,1625,525,4,506,1,1160,1307,1157,1,16,1047.465735,116,741.84,1912,1524,1746,1746,588,0,1
4169,4178,50,1,1,1625,525,3,1571,2,1158,1272,1157,1,9,40.86,126,719.22,1912,1524,1746,1746,613,1,0
3281,3290,39,1,1,1625,525,6,1423,1631,1158,402,1167,1,22,-556.5807173,1,750.96,1912,1976,1746,1746,603,0,0
3400,3409,20,0,1,507,525,4,1423,1631,1182,1272,1157,1,11,314.78,132,661.91,1912,1524,1754,458,590,1,1
980,981,48,0,1,1368,656,7,506,1631,1182,1307,1167,1,16,575.5,126,705.22,1912,1524,1746,1746,603,0,1
1102,1104,14,0,1,1368,656,4,1571,1,1158,1307,1167,1,7,66.15,117,756.97,1588,1976,1746,1746,554,0,1
5462,5474,17,1,1,1625,744,5,1423,1631,1158,519,1167,1,8,486.88,104,638.84,1588,1976,1746,1746,554,1,0
1316,1318,56,0,1,507,744,4,1423,1631,1158,519,1176,1,-999,272.88,117,608.43,1912,1524,1746,1746,603,1,1
6499,6513,48,0,1,1625,656,4,1571,1,1182,1307,1176,1,11,1064.769554,315,796.21,1588,1976,1754,440,554,0,1
882,882,64,1,1,1625,525,6,1423,1631,1160,519,1157,1,11,316.32,23,781.03,1912,1976,1746,1746,125,0,0
1562,1564,38,0,1,1368,765,5,1571,1,1182,1272,1176,1,3,240.77,113,181.2148852,1912,1976,1754,440,590,1,1
371,371,13,0,1,1625,656,6,506,1,1158,1307,1167,1,9,271.76,121,756.13,1912,1976,1746,1746,613,0,1
3221,3229,44,1,1,1368,765,4,506,1631,1182,1307,1157,2,15,344.14,1,595.13,1588,1976,1746,1746,603,1,0
3031,3039,40,0,1,1625,765,3,1571,1,1160,519,1167,1,14,155.4,131,500.48,1912,1524,1754,438,613,1,1
1234,1236,12,1,1,1368,765,2,1423,1631,1160,1272,1167,1,14,397.63,117,680.34,1912,1976,1746,1746,590,1,0
6060,6072,14,0,1,1368,420,2,1571,1,1160,1272,1157,1,18,466.43,123,753.72,1912,1524,1754,438,603,0,1
3635,3644,51,0,1,1625,744,3,1571,1,1158,1272,1157,1,22,95.71,107,665.83,1588,1976,1746,1746,554,1,1
4814,4823,14,0,1,1625,744,5,506,1,1182,1272,1167,1,-999,102.67,315,651.66,1912,1524,1754,440,613,1,1
3726,3735,48,1,1,1368,525,5,1571,1,1160,1307,1176,1,17,42.03,94,615.98,1588,1976,1754,438,613,0,0
284,284,25,1,1,1625,744,6,506,1,1160,1307,1167,1,14,142.87,126,580.25,1588,1976,1754,440,588,1,0
4582,4591,49,0,1,1368,390,3,506,1,1182,1307,1176,1,10,1398.077856,137,266.08097630000003,1912,1524,1746,1746,125,0,1
5246,5258,30,0,1,1368,420,5,1423,1631,1182,1272,1176,1,21,391.39,27,736.92,1912,1524,1746,1746,125,0,1
4876,4885,55,1,1,1625,390,3,1423,1631,1182,1307,1176,1,19,41.96,104,788.12,1588,1976,1746,1746,588,0,0
1841,1845,22,0,1,1368,765,5,1423,1631,1160,1272,1157,1,-999,30.84,315,565.05,1912,1524,1746,1746,590,1,1
6079,6091,35,0,1,1625,420,2,1571,1,1158,402,1157,1,15,453.9,122,788.36,1912,1976,1754,458,613,0,1
2277,2283,36,0,1,1368,525,3,1423,1631,1158,1272,1157,1,-999,186.98,137,796.82,1588,1976,1754,440,603,0,1
5375,5387,58,1,1,1368,744,5,1423,1631,1182,1307,1167,1,12,32.93,127,620.57,1912,1524,1746,1746,613,1,0
3817,3826,43,0,1,1368,765,6,1571,1,1160,519,1157,1,13,131.14,131,715.33,1912,1524,1754,440,603,1,1
2136,2142,14,0,1,1625,525,2,1423,1631,1160,1272,1176,1,14,32.3,104,738.67,1912,1524,1754,440,603,0,1
4542,4551,22,0,1,1368,390,2,506,2,1182,1272,1176,1,10,245.99,132,718.08,1912,1976,1746,1746,125,0,1
4694,4703,44,0,1,1368,420,2,1423,1631,1160,1307,1157,2,3,208.43,104,794.98,1912,1524,1754,418,603,0,1
5374,5386,34,0,1,1368,744,6,1423,1631,1182,1272,1157,1,12,264.92,1,616.15,1588,1976,1746,1746,613,1,1
3909,3918,55,0,1,1368,525,3,1423,1631,1160,1272,1176,1,16,31.19,315,1106.820083,1912,1524,1754,440,588,1,1
4424,4433,35,0,1,1368,765,5,506,1,1158,1307,1167,1,-999,220.46,134,564.54,1588,1976,1754,440,603,1,1
624,624,11,1,1,507,744,5,1423,1631,1182,1272,1176,1,13,94.8,315,621.99,1588,1976,1754,438,554,0,0
5643,5655,15,0,1,1625,765,6,1571,2,1182,1272,1157,1,16,57.22,122,594.23,1588,1976,1754,438,590,1,1
1880,1884,20,0,1,1625,420,2,1571,1631,1158,1272,1167,1,4,30.62,144,711.72,1912,1524,1746,1746,133,0,1
1226,1228,40,1,1,1368,744,2,1423,1631,1158,1307,1167,1,-999,57.77,119,849.3263901,1588,1976,1754,418,613,1,0
4515,4524,21,0,1,1625,656,6,1571,1,1160,1307,1167,1,5,675.13,1,1181.540654,1912,1976,1746,1746,139,0,1
117,117,43,0,1,507,525,6,1571,1,1160,1272,1157,1,20,-771.4156088999999,116,633.22,1912,1524,1746,1746,588,1,1
1844,1848,42,0,1,1625,765,5,1571,2,1158,1307,1167,1,10,30.71,93,717.31,1912,1524,1754,458,590,1,1
5064,5074,62,1,1,1625,744,4,1571,1,1158,1307,1167,1,6,639.02,132,672.79,1588,1976,1746,1746,603,1,0
732,732,30,0,1,1625,744,4,1571,1,1158,402,1157,1,5,1383.7,126,232.2739025,1912,1976,1746,1746,554,1,1
2317,2323,30,0,1,507,765,3,1571,1,1182,1307,1176,1,2,384.52,315,662.38,1912,1524,1746,1746,603,1,1
1146,1148,14,1,1,1625,390,4,1423,1631,1158,1272,1176,1,16,181.11,132,1360.3058720000001,1588,1976,1746,1746,133,0,0
3041,3049,20,0,1,1625,765,5,1423,1631,1158,1272,1157,1,12,452.27,122,554.76,1912,1524,1746,1746,613,1,1
3080,3088,52,0,1,1368,765,4,1571,1,1160,1307,1157,1,16,957.6332222999999,113,517.58,1912,1524,1754,438,588,1,1
4553,4562,46,1,1,1368,744,4,506,2,1160,1307,1157,1,14,224.75,137,885.2270892000001,1588,1976,1746,1746,590,1,0
5797,5809,33,0,1,1368,656,6,1571,1,1182,1307,1157,1,11,92.69,132,709.7,1912,1524,1746,1746,588,1,1
4470,4479,49,0,1,1625,765,3,1423,1631,1160,1272,1176,1,13,63.68,119,847.0279201999999,1588,1976,1754,438,603,1,1
2404,2411,14,0,1,1625,765,3,1571,1,1158,1272,1167,1,16,195.88,122,711.18,1912,1524,1746,1746,590,1,1
988,989,35,1,1,1625,744,3,1423,1631,1158,1272,1167,1,15,120.4,107,501.71,1912,1524,1754,440,590,1,0
4461,4470,12,1,1,507,656,4,1423,1631,1160,1307,1176,1,20,65.05,315,755.61,1912,1524,1754,440,590,0,0
4650,4659,29,0,1,1625,420,2,1571,2,1182,1307,1157,1,9,465.35,123,775.87,1588,1976,1754,418,613,0,1
3547,3556,29,0,1,1625,765,2,1571,1631,1158,1272,1157,1,13,-870.9532784,104,708.04,1912,1976,1754,458,590,1,1
428,428,36,1,1,1368,744,4,1423,1631,1158,1307,1167,1,15,186.4,122,656.21,1912,1524,1746,1746,590,1,0
2301,2307,18,1,1,1625,656,4,1423,1631,1158,1272,1167,1,12,190.7,137,787.49,1912,1524,1746,1746,155,0,0
5757,5769,31,0,1,1625,420,5,506,1,1182,519,1176,1,7,231.24,132,734.34,1912,1524,1746,1746,155,0,1
1872,1876,59,1,1,507,525,1,1423,1631,1160,1307,1157,1,7,361.55,122,706.64,1912,1524,1754,438,613,0,0
1758,1761,16,0,1,1625,420,7,1571,1,1158,402,1176,1,5,1205.39,126,716.23,1588,1976,1754,438,603,0,1
4839,4848,44,1,1,1368,744,9,1571,1631,1182,1272,1167,1,15,44.76,107,576.42,1588,1976,1746,1746,590,1,0
1882,1886,60,1,1,1625,656,5,1571,1,1158,402,1157,1,-999,586.66,315,731.05,1588,1976,1754,440,613,0,0
4942,4951,13,1,1,507,420,8,1571,1,1182,1307,1157,1,8,271.94,121,810.71,1912,1976,1746,1746,139,0,0
3330,3339,23,0,1,1368,420,7,1423,1631,1182,519,1167,1,16,196.77,104,746.1,1912,1524,1746,1746,613,0,1
2206,2212,61,1,1,1625,390,5,1571,1,1182,1307,1176,1,-999,43.26,123,753.83,1912,1524,1754,440,603,0,0
5744,5756,55,0,1,1368,390,3,1423,1631,1182,519,1157,1,13,257.34,93,774.33,1912,1524,1746,1746,613,0,1
2267,2273,64,0,1,1625,656,4,1571,2,1158,1272,1157,1,11,539.94,123,737.4,1588,1976,1746,1746,603,0,1
1937,1941,42,0,1,1368,744,3,1423,1631,1160,1272,1176,1,14,-908.1538425000001,107,557.86,1912,1524,1746,1746,603,1,1
1207,1209,33,0,1,1368,656,4,1571,1,1160,1272,1176,1,14,735.24,115,743.05,1912,1976,1746,1746,590,0,1
4756,4765,13,0,1,1625,765,5,1423,1631,1158,1307,1176,1,11,1062.526744,101,967.4894873,1588,1976,1746,1746,590,1,1
555,555,55,0,1,1625,420,8,1423,1631,1182,402,1167,1,12,337.97,104,414.3055615,1912,1976,1754,440,588,0,1
4051,4060,32,0,1,1625,420,4,506,1,1182,1307,1167,1,15,881.9341677000001,137,740.2,1588,1976,1746,1746,554,0,1
3444,3453,13,1,1,1368,390,4,1571,1,1182,1307,1167,1,13,-636.5270352000001,122,1268.71801,1588,1976,1746,1746,139,0,0
6289,6303,45,1,1,1625,744,4,506,1,1160,1307,1167,1,4,199.57,131,513.84,1912,1524,1754,458,588,1,0
1328,1330,44,0,1,1368,765,3,1571,1,1160,519,1157,1,19,95.09,131,810.0697361,1912,1524,1754,438,603,1,1
5822,5834,48,0,1,1368,765,7,1571,1,1182,519,1176,1,12,33.63,137,638.54,1912,1524,1754,458,603,1,1
4196,4205,13,1,1,1368,525,2,1571,1,1182,519,1176,1,15,542.19,115,1108.380428,1912,1524,1746,1746,603,0,0
3605,3614,46,0,1,1625,765,4,1423,1631,1160,1307,1157,2,17,174.78,133,305.9841128,1588,1976,1746,1746,613,1,1
4518,4527,21,1,1,1625,765,3,1571,1,1182,1272,1157,1,15,750.26,89,578.34,1588,1976,1746,1746,613,1,0
5817,5829,52,1,1,1625,656,6,506,1,1182,1272,1176,1,8,222.92,113,743.95,1912,1524,1754,438,613,0,0
5140,5150,28,0,1,1368,656,4,506,2,1158,1307,1157,1,22,246.53,116,702.77,1588,1976,1754,440,603,1,1
5596,5608,11,1,1,1368,744,4,1571,1,1182,519,1157,1,10,294.88,123,519.08,1588,1976,1746,1746,613,1,0
4896,4905,14,0,1,507,390,3,1571,1,1160,1272,1167,1,16,282.15,123,704.71,1912,1976,1754,438,613,0,1
6447,6461,32,1,1,1368,390,4,1571,1,1160,1272,1157,1,15,31.17,29,734.27,1588,1976,1746,1746,125,0,0
2018,2024,47,0,1,1625,765,2,1571,1631,1158,519,1157,1,7,623.14,134,573.23,1912,1524,1746,1746,613,1,1
3913,3922,46,0,1,1625,656,3,1571,2,1182,1307,1176,1,19,337.66,89,737.02,1912,1524,1746,1746,590,0,1
4811,4820,60,0,1,1625,744,2,1571,1,1160,519,1176,1,10,807.77,132,549.12,1912,1524,1746,1746,554,1,1
6000,6012,45,0,1,1368,765,2,506,1,1182,402,1157,1,14,232.89,134,674.82,1912,1524,1754,440,554,1,1
5870,5882,40,1,1,1368,390,3,1423,1631,1182,1307,1157,1,19,102.99,116,714.61,1912,1524,1754,458,588,0,0
5174,5186,39,1,1,1625,525,4,506,1,1158,1272,1176,1,15,-624.2194188,121,1120.326386,1588,1976,1746,1746,590,0,0
1986,1990,14,1,1,1368,390,3,1423,1631,1158,1307,1167,1,21,31.89,122,792.85,1912,1524,1746,1746,133,0,0
1851,1855,56,0,1,1625,744,4,1571,1,1158,1272,1157,1,23,160.94,113,669.01,1912,1524,1754,438,613,1,1
4781,4790,31,0,1,1368,656,4,1423,1631,1182,1307,1157,1,5,171.22,116,313.1986867,1588,1976,1746,1746,613,1,1
751,751,52,0,1,1625,525,5,1571,1,1160,1307,1157,1,9,489.14,104,711.89,1912,1976,1746,1746,613,1,1
63,63,18,0,1,1368,744,1,1571,2,1160,1272,1176,1,20,156.06,1,597.87,1912,1524,1754,440,554,0,1
4498,4507,30,0,1,1368,420,5,506,1,1182,1307,1157,1,17,155.12,116,710.69,1588,1976,1754,438,613,0,1
4465,4474,47,1,1,1368,525,1,1423,1631,1160,402,1167,1,4,459.85,133,772.14,1912,1524,1754,458,554,0,0
2774,2781,32,0,1,1625,420,3,1571,1,1182,1307,1167,2,8,95.38,104,727.52,1912,1524,1746,1746,603,0,1
409,409,28,1,1,1368,744,8,1571,1,1160,402,1157,1,5,-84.51128758,127,687.16,1912,1976,1746,1746,613,0,0
2949,2956,31,0,1,1625,744,3,1571,1,1182,1272,1157,1,10,280.89,107,593.31,1912,1976,1746,1746,554,1,1
897,897,11,1,1,1368,390,1,1423,1631,1158,1307,1176,1,10,-600.5860057,315,710.85,1588,1976,1754,440,554,0,0
264,264,20,0,1,1625,656,4,1571,1,1160,1307,1167,1,14,233.72,121,780.92,1912,1524,1746,1746,590,0,1
5291,5303,40,0,1,507,390,7,1423,1631,1182,1272,1176,1,10,188.29,123,776.26,1588,1976,1746,1746,139,0,1
1954,1958,37,0,1,1625,525,3,1423,1631,1182,519,1176,1,19,382.36,94,653.34,1588,1976,1754,418,588,1,1
3447,3456,60,1,1,1625,765,5,1423,1631,1160,1272,1167,1,11,121.21,116,615.99,1912,1524,1746,1746,554,1,0
5684,5696,47,0,1,1368,656,5,1423,1631,1158,519,1157,1,11,269.02,315,768.09,1588,1976,1746,1746,125,0,1
1275,1277,19,1,1,1625,656,8,1571,1,1182,402,1167,1,21,106.42,144,704.51,1912,1976,1754,458,590,0,0
4253,4262,46,0,1,1625,765,5,1571,1,1182,402,1176,1,9,1666.4486,132,591.95,1588,1976,1754,418,590,1,1
5483,5495,14,0,1,1368,744,2,1571,1,1158,1307,1167,1,11,34.04,101,522.93,1912,1524,1754,440,613,1,1
982,983,15,1,1,507,656,5,506,1,1160,1272,1167,1,12,2217.7678899999996,123,813.51,1912,1976,1746,1746,125,0,0
3885,3894,15,0,1,1368,744,5,1571,1,1158,1307,1176,2,10,124.93,116,634.2,1912,1524,1754,418,590,1,1
5502,5514,33,1,1,1625,525,8,1423,1631,1182,1272,1176,1,14,-827.2156102000001,113,695.26,1588,1976,1754,438,613,1,0
3198,3206,52,0,1,507,656,3,1423,1631,1160,1272,1167,1,6,338.07,123,624.23,1912,1524,1754,440,603,1,1
3795,3804,30,0,1,1368,744,7,1571,1,1158,402,1167,1,15,825.1,126,666.95,1912,1976,1754,458,554,1,1
1570,1572,53,1,1,1625,390,5,1571,1,1182,1272,1176,1,5,-189.7331383,132,809.6,1912,1976,1746,1746,133,0,0
5264,5276,18,1,1,507,656,5,1571,1,1160,402,1167,1,22,342.04,93,763.9,1588,1976,1754,418,590,0,0
664,664,43,1,1,1625,656,1,1423,1631,1182,1307,1176,1,12,116.96,144,630.38,1588,1976,1754,438,590,1,0
1640,1642,50,1,1,507,525,6,1571,1,1160,1272,1176,1,15,1541.03,126,651.74,1912,1976,1746,1746,613,1,0
6342,6356,24,1,1,1625,656,5,506,1,1160,1307,1157,1,10,64.13,115,638.82,1912,1524,1754,458,613,1,0
5703,5715,31,1,1,1625,656,1,1571,1,1160,1272,1176,1,10,79.84,131,619.87,1588,1976,1754,458,588,1,0
3849,3858,46,0,1,1368,765,3,506,1,1182,1272,1157,1,-999,60.23,123,619.59,1588,1976,1754,458,603,1,1
4718,4727,34,0,1,1368,420,2,506,1,1158,1307,1176,1,12,70.7,93,754.22,1912,1524,1746,1746,603,0,1
530,530,60,0,1,1368,765,4,1423,1631,1158,519,1176,1,13,443.75,144,1158.540681,1912,1524,1754,418,588,1,1
2690,2697,19,0,1,1625,744,6,1423,1631,1158,1272,1176,1,24,32.49,315,620.62,1588,1976,1746,1746,590,1,1
894,894,22,1,1,1368,765,4,506,1,1182,1272,1157,1,-999,362.83,89,689.73,1912,1524,1754,458,554,1,0
4490,4499,40,0,1,507,390,3,1423,1631,1158,1307,1176,1,13,30.09,107,725.51,1912,1524,1746,1746,554,0,1
3925,3934,63,1,1,1625,765,2,1571,1631,1160,402,1167,1,10,770.33,126,645.74,1912,1976,1754,418,613,1,0
6193,6205,22,0,1,1368,765,5,1423,1631,1158,1272,1176,1,5,1240.516817,131,637.4,1588,1976,1754,438,613,1,1
20,20,33,1,1,507,765,6,1423,1631,1158,1307,1167,2,15,49.86,115,703.96,1912,1524,1746,1746,588,1,0
5430,5442,24,1,1,1368,765,5,1423,1631,1158,519,1176,1,-999,99.85,116,666.29,1588,1976,1754,440,554,1,0
6003,6015,45,1,1,1625,744,3,1571,1,1160,1307,1176,1,10,914.02,1,48.75902415,1912,1524,1754,418,554,1,0
5766,5778,56,1,1,1368,656,4,1423,1631,1158,1272,1176,1,13,58.08,122,1060.477905,1588,1976,1754,438,588,1,0
3830,3839,25,0,1,1368,656,3,1423,1631,1160,519,1167,1,15,374.32,126,821.82,1588,1976,1746,1746,155,0,1
481,481,57,0,1,1368,656,3,1571,2,1160,1307,1176,1,20,640.52,127,1066.059624,1588,1976,1746,1746,590,0,1
3815,3824,13,1,1,1625,420,7,1423,1631,1182,1307,1157,1,13,144.5,123,781.26,1912,1524,1754,458,155,0,0
6443,6457,47,1,1,1625,390,5,506,1,1158,1272,1157,1,15,48.58,115,789.21,1588,1976,1746,1746,603,0,0
2702,2709,45,0,1,1625,744,3,1423,1631,1182,1272,1167,1,13,373.1,104,655.42,1912,1524,1746,1746,613,1,1
3117,3125,23,1,1,1625,656,4,506,1,1182,1272,1176,1,13,247.35,119,789.0,1912,1976,1746,1746,590,0,0
4612,4621,49,1,1,1368,390,5,1571,1,1160,1307,1176,1,21,716.62,132,725.7,1588,1976,1754,438,590,0,0
3744,3753,60,0,1,1625,656,4,1423,1631,1182,1307,1176,1,8,91.36,121,742.7,1912,1524,1746,1746,155,0,1
1647,1649,54,0,1,1625,765,5,1571,1,1160,1272,1167,1,16,72.93,134,673.66,1588,1976,1754,458,613,1,1
703,703,49,0,1,1625,420,2,1571,1,1158,1307,1176,1,11,-836.6448839999999,131,779.24,1588,1976,1754,418,613,0,1
4949,4958,48,1,1,1368,744,4,1571,2,1160,402,1167,1,8,511.35,113,998.5372835000001,1588,1976,1754,418,613,1,0
1271,1273,20,1,1,1625,744,4,1423,1631,1160,402,1167,1,11,494.0,126,690.04,1588,1976,1754,458,588,1,0
5523,5535,42,1,1,1625,525,4,1423,1631,1160,1272,1157,1,-999,255.53,131,727.69,1912,1524,1746,1746,603,0,0
2724,2731,49,0,1,1368,765,5,506,1,1182,519,1176,1,11,456.39,113,663.9,1588,1976,1754,440,590,1,1
395,395,24,1,1,507,420,3,506,2,1160,1307,1157,1,2,138.61,315,846.33,1588,1976,1754,418,155,0,0
2218,2224,62,1,1,1625,390,4,1571,1,1158,1307,1167,1,15,636.44,29,776.75,1912,1976,1746,1746,155,0,0
319,319,22,1,1,1368,765,3,1571,1,1182,1307,1167,1,20,103.51,119,414.2461508,1588,1976,1754,458,613,1,0
1120,1122,56,1,1,507,420,4,1571,1,1160,1307,1176,1,12,39.7,126,761.82,1912,1524,1746,1746,125,0,0
2196,2202,24,1,1,1625,765,3,1423,1631,1158,1307,1167,1,12,343.62,315,680.81,1912,1524,1746,1746,588,1,0
2989,2996,58,0,1,1625,656,2,1423,1631,1182,1272,1167,1,-999,202.0,121,289.9636606,1912,1524,1746,1746,554,0,1
2076,2082,47,1,1,1368,656,5,1571,1631,1182,1272,1167,1,14,34.79,315,682.75,1588,1976,1746,1746,613,1,0
5720,5732,64,1,1,1625,765,5,1423,1631,1158,519,1176,1,12,169.8,116,1179.091758,1912,1524,1754,438,603,1,0
5359,5371,61,1,1,1625,525,4,1423,1631,1160,1272,1176,1,7,32.97,131,1173.080794,1588,1976,1746,1746,603,0,0
2040,2046,44,1,1,507,765,5,1571,1,1158,519,1167,1,8,52.13,144,599.92,1912,1524,1754,440,590,1,0
1641,1643,60,0,1,1368,765,5,506,1,1158,1307,1176,1,17,31.5,126,645.81,1588,1976,1746,1746,590,1,1
6295,6309,12,0,1,1625,765,6,1423,1631,1160,1307,1167,1,14,187.12,116,540.2,1912,1524,1754,438,613,1,1
1261,1263,62,0,1,1625,656,5,1571,1,1158,1272,1176,1,9,96.21,122,783.78,1912,1524,1754,418,554,0,1
6416,6430,24,0,1,1625,744,5,1423,1631,1160,402,1157,1,14,358.28,89,624.09,1912,1524,1754,458,590,1,1
1284,1286,53,1,1,1625,744,3,1423,1631,1182,1307,1176,1,18,34.51,115,1010.239619,1588,1976,1754,438,590,1,0
4704,4713,18,1,1,1625,765,9,506,1,1158,402,1157,1,13,435.2,126,959.3079464,1912,1524,1746,1746,588,1,0
3328,3337,42,0,1,1625,765,5,1571,1631,1182,1307,1157,1,6,33.92,117,668.08,1912,1524,1746,1746,590,1,1
2003,2008,33,1,1,507,656,10,1423,1631,1158,1307,1157,1,14,313.09,144,739.22,1912,1976,1746,1746,155,0,0
6096,6108,37,1,1,1625,656,2,1423,1631,1158,1272,1176,1,6,391.9,119,738.84,1588,1976,1746,1746,590,0,0
273,273,55,0,1,1625,525,1,506,1631,1158,1272,1157,1,6,633.62,131,796.0,1912,1976,1754,458,155,0,1
